override,businessName,taxCountry,legalName,nativeBusinessName,nativeLegalName,taxRegistrationNumbers,street1,street2,street3,city,state,postalCode,poBox,poBoxPostalCode,BVD,dunsNumber,LEI,unspsc,naics,website,isDiversitySupplier,stockExchange,stockSymbol,buyerSystemDetails
,GIES DIENSTLEISTUNGEN GMBH,Germany,,,,HRB 3412 |DE112625531,Oderstraße 21,,,Stadtallendorf,,35260,,,DE6110002104,318669165,,,,www.giesdl.de,,,,
,KLOTTER ELEKTROTECHNIK GMBH,Germany,,,,HRB 371464 |DE812118242|08061/06046,Im Salmenkopf 6,,,Rheinau,,77866,,,DE7210061586,498214907,,,,www.klotter.de,,,,
,GISEKE GMBH & CO. KG,Germany,,,,HRA 36038 B |DE814338764,Pankstraße 8,,,Berlin,,13127,,,DE2010543055,537273026,,,,www.giseke.de,,,,
,GISTAK PROFILTECHNIK GMBH,Germany,,,,HRB 3111 |DE112610040,Alte Schulwiese 3,,,Mengerskirchen,,35794,,,DE6170020667,324276880,,,,www.gistak.de,,,,
,GIV UG,Germany,,,,HRB 727559 ,Zirkel 27,,,Karlsruhe,,76131,,,DE7110430261,314274146,,,,,,,,
,G K D                              GEBR. KUFFERATH AG,Germany,,,,HRB 2915 |DE122282386,Metallweberstraße 46,,,Düren,,52353,,,DE5010003006,315354076,,,,www.gkd.de,,,,
,GKE GMBH,Germany,,,,HRB 19430 |DE114157326|040 234 40053,Auf der Lind 10,,,Waldems,,65529,,,DE6250156106,332057327,,,,www.gke.eu,,,,
,EUROPTEC GMBH,Germany,,,,HRB 110527 |DE812605718,Alte Heerstraße 13,,,Goslar,,38644,,,DE2130074522,315737689,,,,www.europtec.com/display-glass-europe,,,,
,GLAS-UND MEBTECHNIK GMBH           DIETER EICHHORN,Germany,,,,HRB 11956 |DE811221026,Heegstraße 1A,,,Wächtersbach,,63607,,,DE6130054163,329652010,,,,www.eichhorn-gme.com,,,,
,"GLAS BAU KUNST GBK, ERLANGEN",Germany,,,,HRB 1001 |DE132496173|216/127/50049,Resenscheckstraße 8,,,Erlangen,,91052,,,DE8190020278,318851367,,,,www.glas-bau-kunst.de,,,,
,OCHS GMBH (GLASGERAETEBAU),Germany,,,,HRA 200417 |DE115316826|20/210/00804,Pappelweg 26,,,Bovenden,,37120,,,DE2110173597,341532824,,,,www.glasgeraetebau-ochs.de,,,,
,GLAS KREMPL GMBH,Germany,,,,HRB 112587 |DE178112230,Altostraße 27,,,München,,81245,,,DE8170405593,314838228,,,,www.glas-krempl.de,,,,
,GLASS EXPANSION GMBH,Germany,,,,HRB 6031 ,Friedenbachstraße 9,,,Weilburg,,35781,,,DE6170146832,315196051,,,,,,,,
,GLASTECHNIK KIRSTE KG,Germany,,,,HRA 202115 |DE812873470|163/154/32409,Remdaer Hauptstrasse 35,,,Rudolstadt,,7407,,,DE3430031283,329434794,,,,www.glastechnik-kirste.de,,,,
,GLATT GMBH,Germany,,,,HRB 410707 |DE142393270,Werner-Glatt-Straße 1,,,Binzen,,79589,,,DE7010004095,316622943,,,,www.glatt.com,,,,
,GLEMS-TECHNIK GMBH,Germany,,,,HRB 201381 |DE146021138|70007/00964,Gustav-Siegle-Straße 8,,,Ditzingen,,71254,,,DE7330002701,318239936,,,,www.glems-technik.de,,,,
,GLOBAL COMPONENTS,Germany,,,,HRB 259303 |DE212293573|143/141/50504,Kolpingring 22,,,Oberhaching,,82041,,,DE8290134217,343692443,,,,www.global-components.de,,,,
,GHX EUROPE GMBH,Germany,,,,HRB 58036 |DE229960250|105/5817/2472,Parsevalstraße 9a,,,Düsseldorf,,40468,,,DE5050561761,331842760,,,,ghx.com/europe,,,,
,GLOBAL MARKETING CONSULT GMBH,Germany,,,,|DE171920780,Detmolder Str. 101,,,Hövelhof,,33161,,,DE5190371331-1000,341382698,,,,,,,,
,GLOBE CARGO GMBH,Germany,,,,HRB 83733 |DE114157422,Fasanenweg 6,,,Kelsterbach,,65451,,,DE6190161805,322865817,,,,www.globecargo.de,,,,
,GLOMB GMBH & CO KG,Germany,,,,HRB 3452 PI |DE134525223,Haderslebener Str. 6,,,Pinneberg,,25421,,,DE2390132728,343593000,,,,www.glomb24.de,,,,
,GLW STORING SYSTEMS GMBH,Germany,,,,HRB 1062 |DE134171835|257/127/50165,Huberstraße 19,,,Würzburg,,97084,,,DE8310007418,320199656,,,,www.glw-box.com,,,,
,GM GUMMI & KUNSTSTOFFE,Germany,,,,HRB 163968 |DE251280477|143/141/80586,Georg-Maurer-Straße 4,,,München,,81249,,,DE8170748119,507355365,,,,www.gm-gmbh.de,,,,
,PFAUDLER  GMBH,Germany,,,,HRB 421249 |DE144277030,Louis-Schuler-Straße 1,,,Waghäusel,,68753,,,DE7170093432,315004754,,,,www.pfaudler.com,,,,
,GOCKEL GMBH,Germany,,,,HRB 28295 |DE304571921|101/5706/1530,Rahmstraße 103,,,Voerde (Niederrhein),,46562,,,DE5390030433,313653873,,,,www.gockel-voerde.de,,,,
,GOETHE APOTHEKE,Germany,,,,HRA 9363 |DE269200371|217/5066/0118,Venloer Str. 389,,,Köln,,50825,,,DE5190157804,327103482,,,,www.goethe-apotheke-koeln.de,,,,
,GOETHE INSTITUT EV,Germany,,,,|DE129516430,Wilhelmstraße 17,,,Freiburg im Breisgau,,79098,,,DE8170071648-1007,327911132,,,,www.goethe.de/de/index.html,,,,
,GERHARD GÖTZE KG  ARMATURENFABRIK,Germany,,,,HRA 200341 |DE146139484,Robert-Mayer-Straße 21,,,Ludwigsburg,,71636,,,DE7330124007,315589713,,,,www.goetze-armaturen.de,,,,
,GOLOSEO GRANDE GMBH,Germany,,,,HRB 174521 |DE260892466,Karl-Weinmair-Straße 9-11,,,München,,80807,,,DE8170810004,340902482,,,,www.goloseo.de,,,,
,GÖNNHEIMER ELEKTONIC GMBH,Germany,,,,HRB 41731 |DE149390736,Dr.-Julius-Leber-Straße 2,,,Neustadt an der Weinstraße,,67433,,,DE7190010144,318484094,,,,www.goennheimer.de,,,,
,GOST NORM AG,Germany,,,,HRB 15393 |DE815065627|210/5792/0866,Kirchstraße 26,,,Wassenberg,,41849,,,DE5010468337,341312561,,,,www.gost-norm.de,,,,
,GOTSCH MEDIA GMBH & CO KG,Germany,,,,HRA 725325 |DE311220098|54002/59989,Lerchenweg 34,,,Maselheim,,88437,,,DE8270344618,314242930,,,,www.goetsch.media,,,,
,GÖTTINGER DREH- UND FRÄSTEILE,Germany,,,,HRB 3550 |DE222966114|20/200/12213,Gustav-Bielefeld-Straße 8,,,Göttingen,,37079,,,DE2110118739,331557483,,,,www.gdft.de,,,,
,GOTTWALDBACH TECHNICAL SOLUTIONS GMBH,Germany,,,,HRB 20944 |DE815049137|120/5732/0992,Schultenhofstraße 20,,,Mülheim an der Ruhr,,45475,,,DE5250202018,341216637,,,,www.gottwaldbach.de,,,,
,GPV GERMANY GMBH,Germany,,,,HRB 1698 |DE115969149|30/213/02981,Daimlerring 33/35,,,Hildesheim,,31135,,,DE2210059559,329390124,,,,www.gpv-group.com,,,,
,LUCIEN ORTSCHEIT GMBH-EUR,Germany,,,,HRB 106654 ,Stromstraße 6-8,,,Saarbrücken,,66115,,,DE6290341712,343169117,,,,,,,,
,GRAND CONCEPT GMBH,Germany,,,,HRB 194273 B |DE317165211|30/315/50104,Schiffbauerdamm 40/Haus der Bundespressekonferenz/1206,,,Berlin,,10117,,,DE2012789963,314974636,,,,www.grandconcept.de,,,,
,GRASSHOFF VERPACKUNGSSYSTEME,Germany,,,,HRB 5087 |DE811573003,Marie-Curie-Ring 36,,,Maintal,,63477,,,DE6130071824,344056320,,,,www.grasshoff.de,,,,
,"GRASSI APOTHEKE, LEIPZIG",Germany,,,,HRA 14086 |DE184518841|231/236/12418,Johannispl. 1,,,Leipzig,,4103,,,DE3150276013,331785704,,,,www.grassi-apotheke-leipzig.de,,,,
,GRAU AROMATICS GMBH & CO,Germany,,,,HRA 700866 |DE146748622,Bismarckstraße 4,,,Schwäbisch Gmünd,,73525,,,DE7370008391,315589168,,,,www.grau-aromatics.de,,,,
,GREIF PACKAGING GERMANY GMBH,Germany,,,,HRB 32166 |DE203614115|223/5807/3329,Dieselstraße 4-6,,,Köln,,50859,,,DE5190522495,329842236,,,,www.greif-germany.de,,,,
,PARAGON CUSTOMER COMMUNICATIONS,Germany,,,,HRB 18295 ,Mühlenstraße 57,,,Korschenbroich,,41352,,,DE5050510800,313164126,,,,www.paragon-cc.com,,,,
,GRENKE AG,Germany,,,,HRB 201836 |DE190563917|33027/05391,Neuer Markt 2,,,Baden-Baden,,76532,,,DEFEB28814,315101381,,,,www.grenke.de,,,,
,GU AUTOMATIC GMBH,Germany,,,,HRB 5850 |DE215749022,Karl-Schiller-Straße 12,,,Rietberg,,33397,,,DE4130000818,319684916,,,,www.g-u.com,,,,
,HYBETA GMBH,Germany,,,,HRB 8599 |DE239415234|337/5715/1924,Nevinghoff 20,,,Münster,,48147,,,DE4250349432,312527081,,,,www.hybeta.com,,,,
,GRG SERVICES BERLIN GMBH & CO. KG,Germany,,,,HRA 484 B |DE135941531|27/057/31200,Fasanenstraße 7-8,,,Berlin,,10623,,,DE2010084879,318961331,,,,www.grg.de,,,,
,GRILLO WERKE AKTIENGESELLSCHAFT,Germany,,,,HRB 105 |DE811166840,Weseler Str. 1,,,Duisburg,,47169,,,DE5070003747,315629667,,,,www.grillo.de,,,,
,GRIMM GASTRONOMIEBEDARF GMBH,Germany,,,,HRB 31072 P |DE136780120|27/473/01727,Artilleriepark 9,,,Dallgow-Döberitz,,14624,,,DE2010344214,324976208,,,,www.grimm-gastrobedarf.de,,,,
,GROSCHOPP DRIVES & MORE,Germany,,,,HRB 10445 ,Greefsallee 49,,,Viersen,,41747,,,DE5230203119,329903657,,,,www.groschopp.de,,,,
,"BUELTE,LUEDINGHAUSEN",Germany,,,,HRB 6865 |DE170153763|333/5956/0115,Carl-Sonnenschein-Straße 22,,,Lüdinghausen,,59348,,,DE4250006325,318480571,,,,www.bulte.de,,,,
,GRUBER-FOLIEN GMBH & CO. KG,Germany,,,,HRA 6037 |DE813882798,Schlesische Str. 114,,,Straubing,,94315,,,DE8230385254,333093834,,,,www.gruber-folien.de,,,,
,"GRULMS    , GRUENSTADT",Germany,,,,HRB 31079 |DE148420465|15/654/06760,Industriestraße 8,,,Grünstadt,,67269,,,DE7150006397,318330479,,,,www.grulms.com,,,,
,GRUND INTELLECTUAL PROPERTY GROUP,Germany,,,,PR 1615 ,Nikolaistraße 15,,,München,,80802,,,DE8171105253,313824301,,,,www.grund-ipg.com,,,,
,GRUNDL LEADERSHIP INSTITUTE,Germany,,,,HRA 727408 |DE814766025,Richard-Kohler-Weg 8,,,Trossingen,,78647,,,DE7270319413,344018801,,,,www.grundl-akademie.de,,,,
,GS GLOVEBOX SYSTEMTECHNIK,Germany,,,,HRB 362033 |DE189717147,Daimlerstraße 29-31,,,Malsch,,76316,,,DE7110175253,366308849,,,,www.glovebox-systemtechnik.de,,,,
,GS MEGA METALL GMBH,Germany,,,,HRB 723335 |DE303459146,Im Köbler 2,,,Knittlingen,,75438,,,DE7230399762,313573124,,,,www.gs-mega-metall.com,,,,
,GSA MASCHINENHANDEL UND,Germany,,,,HRB 5874 |DE120691316,Ruhrstraße 47,,,Neuss,,41469,,,DE5270059869,328241138,,,,www.gsa-aggregate.com,,,,
,GSA MESSGERÄTEBAU GMBH,Germany,,,,HRB 74385 |DE814513828|147/5829/0423,Christinenstraße 3,,,Ratingen,,40880,,,DE5270066027,328449939,,,,www.gsa-ratingen.de,,,,
,GSG GEOLOGIE-SERVICE GMBH,Germany,,,,HRB 6713 |DE812770592,Am Sand 9,,,Würzburg,,97080,,,DE8310189469,313200524,,,,www.geologie-service.de,,,,
,"GT-GLAS, MERING",Germany,,,,HRB 20784 |DE237998419,Flößerstraße 5,,,Mering,,86415,,,DE8030104526,537498607,,,,www.gt-glas.de,,,,
,GTT COMMUNICATIONS GMBH,Germany,,,,HRB 42918 |DE213172982|044 246 21833,Hugenottenallee 16,,,Neu-Isenburg,,63263,,,DE6210286762,312530237,,,,www.gtt.net,,,,
,"GULICH GRUPPE, WITTEN",Germany,,,,HRA 4691 |DE203242568|348/5992/0035,Borgäcker 1,,,Witten,,58454,,,DE4350040100,312963341,,,,www.guelich-gruppe.de,,,,
,GULMAY GMBH,Germany,,,,HRB 17118 ,Kimplerstraße 284,,,Krefeld,,47807,,,DE4150225848,315086407,,,,www.gulmay.com,,,,
,VGT-DYKO GMBH,Germany,,,,HRB 2538 |DE120060923|026 247 60286,Großalmeroder Str. 18,,,Großalmerode,,37247,,,DE6150330178,320859937,,,,www.vgt-dyko.com,,,,
,GUMMI-HANSEN GMBH,Germany,,,,HRB 1322 |DE180109843|25/215/06464,Am Eisenwerk 5,,,Hannover,,30519,,,DE2190015613,316329663,,,,www.gummi-hansen.de,,,,
,GUMMISPEZIALHAUS MARTIN KÖRNER GMBH,Germany,,,,HRB 334827 |DE160721505|32493/60055,Gutenbergstraße 5,,,Eppelheim,,69214,,,DE7050115952,316269430,,,,www.gummi-koerner.de,,,,
,GUMMI-WÖHLEKE GMBH,Germany,,,,HRB 207 |DE115961881,Siemensstraße 25,,,Hildesheim,,31135,,,DE2210019849,315858803,,,,www.woehleke.de,,,,
,GÜNTER DIENSTLEISTUNGEN GMBH,Germany,,,,HRB 504201 |DE187825276|49047/04916,Poststraße 11,,,Neuenbürg,,75305,,,DE7230184179,537498974,,,,www.guenter-psu.de,,,,
,GÜNTER DRUCK GMBH,Germany,,,,HRB 110282 |DE252438779|65/211/14313,Schauenroth 13,,,Georgsmarienhütte,,49124,,,DE2310068887,327705695,,,,www.guenterdruck.de,,,,
,GÜNTER MOHR GMBH,Germany,,,,HRB 72378 B |DE207937808,Wilhelminenhofstraße 36,,,Berlin,,12459,,,DE2011135614,329026236,,,,www.mohr-and-more.de,,,,
,AUDI ZENTRUM KARLSRUHE GMBH,Germany,,,,HRB 107957 |DE190565159,Gerwigstraße 83,,,Karlsruhe,,76131,,,DE7110178543,537631517,,,,www.audi-zentrum-karlsruhe-gerwigstrasse.audi/de.html,,,,
,ALL4CLOUD GMBH & CO. KG,Germany,,,,HRA 85492 |DE299255661|005 301 60462,Werner-Heisenberg-Straße 7,,,Viernheim,,68519,,,DE7090169687,313417952,,,,www.all4cloudgroup.com,,,,
,MAYERHOFER ELEKTRONIK GMBH,Germany,,,,HRB 227989 |DE308046144|143/160/41745,Robert-Bosch-Straße 14,,,Sauerlach,,82054,,,DE8330498265,313861511,,,,www.mayerhofer.de,,,,
,GUSTAV HESSE,Germany,,,,HRB 130552 |DE220027481,Rotemühlenweg 3,,,Osterode am Harz,,37520,,,DE2130087417,331129416,,,,www.gustav-hesse.de,,,,
,GUSTAV KÄSER TRAINING INTERNATIONAL,Germany,,,,HRB 2517 |DE121295710,Wagnerstraße 24,,,Düsseldorf,,40212,,,DE5050017696,316566637,,,,www.gustavkaeser.de,,,,
,GUSTAV MOELLER GMBH,Germany,,,,HRB 3334 |DE112610912|020 234 90508,Ronneburgstraße 8,,,Limeshain,,63694,,,DE6110077950,322725078,,,,,,,,
,GUSTAV SCHAEFER &. CO. GMBH,Germany,,,,HRA 4189 ,Mühlenstraße 17,,,Gevelsberg,,58285,,,DE4310001871,318563244,,,,www.gustav-schaefer.de,,,,
,GUSTAV SCHRAMM GMBH,Germany,,,,HRB 13696 HB |DE114430198|71/589/03932,Straubinger Str. 9,,,Bremen,,28219,,,DE2050257282,340190131,,,,www.schramm-verpackung.de,,,,
,RUD. OTTO MEYER TECHNIK,Germany,,,,|DE302313512,Robert-Bunsen-Straße 4,,,Freiburg im Breisgau,,79108,,,DE2050953040-1005,314557415,,,,,,,,
,"GUTEKUNST , METZINGEN",Germany,,,,HRA 360835 |DE814933590|89079/11334,Carl-Zeiss-Straße 15,,,Metzingen,,72555,,,DE7270028694,316401116,,,,www.gutekunst-federn.de,,,,
,GUTEKUNST FORMFEDERN GMBH,Germany,,,,HRB 759128 |DE309990512,Siemensstraße 11,,,Pfalzgrafenweiler,,72285,,,DE7230414248,314154492,,,,www.gutekunst-formfedern.de,,,,
,GVB- SOLUTIONS IN GLAS GMBH,Germany,,,,HRB 16683 |DE275411216|202/5771/1811,Nordstern Park 2,,,Herzogenrath,,52134,,,DE5010502075,341969923,,,,www.g-v-b.de,,,,
,GWK KUHLMANN GMBH,Germany,,,,HRB 2345 |DE126330522|339/5818/0362,Franz-Kleine-Straße 16,,,Salzkotten,,33154,,,DE4290035151,320788136,,,,www.gwk.de,,,,
,HEYL CHEM.-PHARM. FABRIK GMBH & CO. KG,Germany,,,,HRA 4138 B |DE136648757,Kurfürstendamm 178 – 179,,,Berlin,,10707,,,DE2010052562,320461023,,,,www.heyl-berlin.de,,,,
,HJ-BIOANALYTIK GMBH,Germany,,,,HRB 5066 |DE171901509,Ferdinand-Clasen-Straße 34,,,Erkelenz,,41812,,,DE5230144167,313721607,,,,www.hj-bioanalytik.de,,,,
,H&H COMPONENTS GMBH                ZENTRALE MÜNCHEN,Germany,,,,HRB 178040 |DE264319358,Ammerseestraße 61 a,,,Neuried,,82061,,,DE8330391200,341252064,,,,www.2h-components.de,,,,
,GAUDLITZ GMBH,Germany,,,,HRB 3055 |DE811196033,Callenberger Str. 42,,,Coburg,,96450,,,DE8090032681,315572958,,,,www.gaudlitz.de,,,,
,H.C. SCHMIDT GMBH & CO. KG,Germany,,,,HRA 12753 HB |DE114627302|73/544/25704,Borgwardstraße 14,,,Bremen,,28279,,,DE2050056687,317359479,,,,www.hcschmidt.net,,,,
,H. COSTENOBLE GMBH & CO. KG,Germany,,,,HRA 19182 |DE114343481|046/310/30086,Rudolf-Diesel-Straße 18,,,Eschborn,,65760,,,DE6070034739,317776391,,,,www.costenoble.de,,,,
,H . H. ROTERT GMBH & CO  (583),Germany,,,,HRA 2367 |DE179408899|66/204/46608,Niedersachsenstraße 5,,,Bad Iburg,,49186,,,DE2310038017,319068581,,,,www.rotert.com,,,,
,H. MARAHRENS SCHILDERWERK,Germany,,,,HRB 18033 HB |DE812533269,Auf den Sandbreiten 2,,,Bremen,,28719,,,DE2050430663,498737410,,,,www.marahrens.com,,,,
,H. SCHMUDE GMBH,Germany,,,,HRB 710 |DE126335061|339/5822/0376,Obermeiers Feld 5,,,Paderborn,,33104,,,DE4290018130,320135742,,,,www.schmude-hardtop.de,,,,
,HESCH INDUSTRIETECHNIK,Germany,,,,HRB 9298 |DE133517687|218/128/30357,Magazinstraße 81,,,Fürth,,90763,,,DE8190253451,327963757,,,,www.hesch.com,,,,
,HALTERMANN GMBH,Germany,,,,HRB 118570 |DE815285855|41/660/10076,Schlengendeich 17,,,Hamburg,,21107,,,DE2151563589,342169300,,,,www.haltermann-carless.com,,,,
,KLINGER SCHÖNEBERG GMBH,Germany,,,,|DE814269666,1 Auf der Lind 10A,,,Waldems,,65529,,,DE7110349198-1000,314212971,,,,,,,,
,H.M.R. HANDELS GMBH,Germany,,,,HRB 3919 |DE203207039|322/5714/0794,Gutenbergstraße 1,,,Kamen,,59174,,,DE4070292718,340998821,,,,www.hmr-gmbh.com,,,,
,"KREISELMEYER, NUERNBERG",Germany,,,,HRB 13428 |DE172551674|241/128/80069,Spielhagenstraße 8,,,Nürnberg,,90455,,,DE8190360386,313927972,,,,www.kreiselmeyer.de,,,,
,H+G KUNSTSTOFFTECHNIK GMBH & CO. KG,Germany,,,,HRA 11607 |DE206348925|121/162/00404,Theodor-Heuss-Straße 12,,,Leipheim,,89340,,,DE8270252166,341877277,,,,www.hg-kunststoff.de,,,,
,HAAG (GENEART) BUEROEINRICHTUNGEN GMBH,Germany,,,,HRB 12847 |DE281148886,Im Gewerbepark A 49,,,Regensburg,,93059,,,DE8230549304,342503721,,,,www.buero-haag.de,,,,
,HABÉ OFFSET GMBH,Germany,,,,HRB 260903 |DE162302331|05019/19929,Freiburger Str. 10,,,Emmendingen,,79312,,,DE7010101778,344132444,,,,www.habe-offset.de,,,,
,SAHLBERG GMBH,Germany,,,,HRB 222706 |DE304490084,Friedrich-Schüle-Straße 20,,,Feldkirchen,,85622,,,DE8171080116,313612840,,,,www.sahlberg.de,,,,
,VULKAN LOKRING GMBH & CO.KG,Germany,,,,HRB 10087 ,Heerstraße 66,,,Herne,,44653,,,DE4050067707,327584186,,,,www.vulkan.com,,,,
,W.A.F. INSTITUT AG,Germany,,,,HRB 222769 |DE200149152,Blumenstraße 3,,,Tutzing,,82327,,,DE2290279105,325738532,,,,www.hadron.de,,,,
,HÄFELE SE & CO KG,Germany,,,,HRA 340648 |DE144425382,Adolf-Häfele-Straße 1,,,Nagold,,72202,,,DE7230006807,315393447,,,,www.haefele.de,,,,
,HAFF & SCHNEIDER GMBH & CO. OHG,Germany,,,,HRA 403 |DE811451792|125/162/42009,Gewerbegebiet Obere Wank 2,,,Nesselwang,,87484,,,DE8150087459,343729117,,,,www.haff-schneider.com,,,,
,HAEFNER GEWICHTE,Germany,,,,HRB 571085 |DE811747596,Hohenhardtsweiler Str. 4,,,Oberrot,,74420,,,DE7370068199,317390946,,,,www.haefner.de,,,,
,HAGEMANN LOGISTIC UND SERVICE GMBH,Germany,,,,HRB 11193 NP |DE291537292|053/110/04060,Berliner Str. 4,,,Velten,,16727,,,DE2012436759,312936530,,,,www.hls-berlin.de,,,,
,HAHN + KLEIN                       ZERSPANUNGSTECHNIK GMBH,Germany,,,,|DE158686469,Priedelrundweg 10,,,Trebbin,,14959,,,DE2010554500-1000,344198021,,,,,,,,
,HAHN GMBH AND CO. KG,Germany,,,,HRA 103922 |DE235985525|020 324 60254,Bellersheimer Str. 45,,,Hungen,,35410,,,DE6110291042,537442514,,,,www.hahn-trafo.com,,,,
,HÄHN PACKSYSTEME OHG,Germany,,,,HRA 5582 |DE262155544,Sestewitzer Str. 2,,,Großpösna,,4463,,,DE3150007463,332453893,,,,www.haehn-packsysteme.de,,,,
,HAIDRICH GMBH,Germany,,,,HRB 7838 |DE226956791,Hauptstraße 67,,,Willich,,47877,,,DE5210184019,331788815,,,,www.haidrich.de,,,,
,HAIGIS GEWICHTEFERTIGUNG GMBH,Germany,,,,HRB 401085 |DE812268602,Schwabstraße 72,,,Albstadt,,72461,,,DE7270154945,315097159,,,,www.haigis.de,,,,
,HAINES & MAASSEN,Germany,,,,HRB 7596 |DE187931140,Pützchens Chaussee 60,,,Bonn,,53227,,,DE5030285729,333405199,,,,www.haines-maassen.com,,,,
,FRANK HALBSCHMIDT E.K.,Germany,,,,HRA 4573 |DE257567484|022 890 10167,Am Steinborn 23,,,Langenselbold,,63505,,,DE6130002496,316891316,,,,www.halbschmidt.de,,,,
,OCEAN OPTICS B.V.,Germany,,,,HRB 759860 ,Maybachstraße 11,,,Ostfildern,,73760,,,DE7331176218,314213038,,,,www.oceaninsight.com,,,,
,HALTEC HALLENSYSTEME GMBH,Germany,,,,|DE177122482,Wendelinusstraße 38A,,,Bruchsal,,76646,,,DE4190067405-1005,331873054,,,,www.haltec.net,,,,
,HAMBURG INNOVATION (508),Germany,,,,HRB 91249 |DE238088372,Harburger Schloßstraße 6-12,,,Hamburg,,21079,,,DE2151204957,506845424,,,,www.hamburg-innovation.de,,,,
,HAMBURGER INSTITUT FUER THERAP,Germany,,,,HRB 112667 |DE270320274|44/727/00176,Colonnaden 72,,,Hamburg,,20354,,,DE2151495745,341555690,,,,www.hit-forschung.de,,,,
,HAFCED,Germany,,,,HRA 111701 ,Christoph-Probst-Weg 4,,,Hamburg,,20251,,,DE2151517528,341672978,,,,www.hafced.com,,,,
,HAM-LET GMBH,Germany,,,,HRB 141029 ,Dornacher Str. 3,,,Feldkirchen,,85622,,,DE8330366111,343830308,,,,www.ham-let.com,,,,
,HAMM GMBH,Germany,,,,HRB 7913 |DE210073597,Feldstraße 10,,,Griesheim,,64347,,,DE6050154475,328458687,,,,www.hamm-hamm.de,,,,
,HAMMER AUTOMATIONSTECHNIK,Germany,,,,HRB 774601 |DE331957951,Freudenstädter Str. 14,,,Egenhausen,,72227,,,DE7230460342,343237268,,,,www.hammer-automation.de,,,,
,HANDELSKAMMER BREMEN,Germany,,,,,Am Markt 13,,,Bremen,,28195,,,DELEI2196287,340757017,,,,,,,,
,HÄNEL GMBH & CO. KG,Germany,,,,HRA 102150 |DE145799712|65214/01002,Kocherwaldstraße 25,,,Bad Friedrichshall,,74177,,,DE7070004849,316142892,,,,www.haenel.de,,,,
,HANNO-FAIR EVENTS GMBH & CO. KG,Germany,,,,HRA 201858 |DE306933138|21/205/06919,Am Sportpl. 11,,,Goslar,,38644,,,DE2130165828,313783547,,,,www.hanno-fair.de,,,,
,HANS E. WINKELMANN GMBH,Germany,,,,HRB 30829 |DE113554409|035/235/15108,Maybachstraße 5,,,Rödermark,,63322,,,DE6050005041,316889328,,,,www.winkelmann-idee.de,,,,
,HANS MÜLLENMEISTER GMBH,Germany,,,,HRB 5106 |DE161503053|117/5814/0979,Heinrich-Malina-Straße 112,,,Krefeld,,47809,,,DE5210101146,343818977,,,,www.muellenmeister.de,,,,
,HANS PEIFFER GMBH,Germany,,,,HRB 4927 ,Schinkelshütte 51,,,Willich,,47877,,,DE5210095404,320989049,,,,,,,,
,SAALFRANK QUALITÄTSWERBEARTIKEL GMBH,Germany,,,,HRB 2069 |DE811168208|218/117/40230,Felix-Wankel-Straße 2 a,,,Sennfeld,,97526,,,DE8310103614,340364603,,,,www.saalfrank.de,,,,
,KLASING KABEL GMBH,Germany,,,,HRB 1634 |DE811615743,Germanenstraße 1,,,Denkendorf,,85095,,,DE8130065067,343150751,,,,www.klasing-kabel.com,,,,
,HANSEN CONSULTING GMBH,Germany,,,,HRB 2681 |DE205574319|207/5714/0409,Hülsenbergstraße 19,,,Langerwehe,,52379,,,DE5010273734,328973768,,,,www.hansenconsulting.de,,,,
,"GEMMEL & CO.GMBH, FUERTH",Germany,,,,|DE136635656,Industriestraße 5,,,Fürth,,90765,,,DE2010031224-1000,326919719,,,,www.gemmel-metalle.de,,,,
,HANS-ERICH GEMMEL & CO GMBH,Germany,,,,HRB 18355 B |DE136635656|29/330/32545,Bessemerstraße 76B,,,Berlin,,12103,,,DE2010031224,316064187,,,,www.gemmel-metalle.de,,,,
,FILLTECH GMBH,Germany,,,,HRB 5103 |DE209093902|345/5815/1205,Anton-Böhlen-Straße 25,,,Warburg,,34414,,,DE4290135973,328345348,,,,www.filltech.de,,,,
,AUTO HEISS,Germany,,,,|DE130405728,Fürstenfeldbrucker Str. 10,,,Jesenwang,,82287,,,DE8330155547,325108210,,,,www.auto-heiss.de,,,,
,HARRO HOEFLIGER GMBH - EUR,Germany,,,,,Helmholtzstraße 4,,,Allmersbach im Tal,,71573,,,DE*110191821408,342777932,,,,www.hoefliger.com,,,,
,HARRY GESTIGKEIT GMBH,Germany,,,,HRB 19027 |DE119372596,Angermunder Str. 12,,,Düsseldorf,,40489,,,DE5050002541,318025749,,,,www.gestigkeit.de,,,,
,PAUL HORN GMBH,Germany,,,,HRB 380701 |DE146892591|86113/71001,Horn-Straße 1,,,Tübingen,,72072,,,DE7270007091,315662759,,,,www.phorn.de,,,,
,HARTWIG GMBH SIEGLING-SERVICE,Germany,,,,HRB 2815 |DE170580460|207/128/10107,Birkenweg 3,,,Königsfeld,,96167,,,DE8050053731,313608358,,,,www.hartwig-gmbh.com,,,,
,HARZER KARTONAGENFABRIK,Germany,,,,HRA 110710 |DE114769645|12/211/01401,Am Nonnenteiche 2A,,,Langelsheim,,38685,,,DE2130000747,321548828,,,,www.harzerkartonagen.de,,,,
,HAS HOTELGESELLSCHAFT AM STADTPARK,Germany,,,,HRA 6218 |DE119849517,Huyssenallee 55,,,Essen,,45128,,,DE5110074029,340899749,,,,www.sheratonessen.com,,,,
